"","Nome","Classe","Codigo","Setor","Subsetor","VolNegAno","PatrLiquid","Nome_indice","Valor_indice","Ano"
"7477","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_ValorPatrim",0.2,"2016"
"7478","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_ValorPatrim",0.3,"2017"
"7479","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_ValorPatrim",0.2,"2018"
"7480","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_ValorPatrim",0.5,"2019"
"7481","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_ValorPatrim",0.7,"2020"
"7482","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_ValorPatrim",0.9,"2021"
"7483","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoVendas",0.2,"2016"
"7484","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoVendas",0.3,"2017"
"7485","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoVendas",0.2,"2018"
"7486","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoVendas",0.5,"2019"
"7487","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoVendas",0.5,"2020"
"7488","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoVendas",0.8,"2021"
"7489","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoEBITDA",-2.5,"2016"
"7490","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoEBITDA",3.1,"2017"
"7491","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoEBITDA",1.3,"2018"
"7492","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoEBITDA",16.3,"2019"
"7493","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoEBITDA",1.9,"2020"
"7494","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"PrecoEBITDA",4.6,"2021"
"7495","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_FCF",2.8,"2016"
"7496","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_FCF",54.4,"2017"
"7497","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_FCF",4.2,"2018"
"7498","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_FCF",4.6,"2019"
"7499","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_FCF",11.2,"2020"
"7500","Terrasantapa","ON","LAND3","Consumo não cíclico","Agropecuária",270,785,"Preco_FCF",-849.5,"2021"
"7501","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoLucro",25.3,"2016"
"7502","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoLucro",25.7,"2017"
"7503","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoLucro",11.3,"2018"
"7504","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoLucro",10.5,"2019"
"7505","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoLucro",19.2,"2020"
"7506","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoLucro",NA,"2021"
"7507","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_ValorPatrim",1.1,"2016"
"7508","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_ValorPatrim",1.7,"2017"
"7509","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_ValorPatrim",1.4,"2018"
"7510","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_ValorPatrim",1.7,"2019"
"7511","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_ValorPatrim",1.5,"2020"
"7512","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_ValorPatrim",1.3,"2021"
"7513","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoVendas",1.2,"2016"
"7514","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoVendas",2,"2017"
"7515","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoVendas",1.7,"2018"
"7516","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoVendas",2.2,"2019"
"7517","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoVendas",2.1,"2020"
"7518","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoVendas",NA,"2021"
"7519","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoEBITDA",3.6,"2016"
"7520","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoEBITDA",5.3,"2017"
"7521","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoEBITDA",4.5,"2018"
"7522","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoEBITDA",3.9,"2019"
"7523","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoEBITDA",4.3,"2020"
"7524","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"PrecoEBITDA",NA,"2021"
"7525","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_FCF",30.4,"2016"
"7526","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_FCF",25,"2017"
"7527","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_FCF",12.5,"2018"
"7528","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_FCF",11.8,"2019"
"7529","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_FCF",7.4,"2020"
"7530","Tim","ON","TIMS3","Comunicações","Telecomunicações",29425,23183,"Preco_FCF",NA,"2021"
"7531","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoLucro",14.2,"2016"
"7532","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoLucro",11.2,"2017"
"7533","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoLucro",59.3,"2018"
"7534","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoLucro",-5.9,"2019"
"7535","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoLucro",-2.5,"2020"
"7536","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoLucro",-2.7,"2021"
"7537","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_ValorPatrim",1.3,"2016"
"7538","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_ValorPatrim",1.5,"2017"
"7539","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_ValorPatrim",1.5,"2018"
"7540","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_ValorPatrim",1.5,"2019"
"7541","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_ValorPatrim",1.4,"2020"
"7542","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_ValorPatrim",1.8,"2021"
"7543","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoVendas",0.5,"2016"
"7544","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoVendas",0.8,"2017"
"7545","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoVendas",0.8,"2018"
"7546","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoVendas",1.1,"2019"
"7547","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoVendas",6.7,"2020"
"7548","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoVendas",22.8,"2021"
"7549","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoEBITDA",5.8,"2016"
"7550","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoEBITDA",6.6,"2017"
"7551","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoEBITDA",13.3,"2018"
"7552","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoEBITDA",-13.9,"2019"
"7553","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoEBITDA",-4.3,"2020"
"7554","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"PrecoEBITDA",-3.5,"2021"
"7555","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_FCF",-3.8,"2016"
"7556","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_FCF",5.9,"2017"
"7557","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_FCF",-6.2,"2018"
"7558","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_FCF",20.7,"2019"
"7559","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_FCF",-23.5,"2020"
"7560","Time For Fun","ON","SHOW3","Consumo cíclico","Viagens e lazer",561,192,"Preco_FCF",-15.7,"2021"
"7561","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoLucro",25.7,"2016"
"7562","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoLucro",52.5,"2017"
"7563","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoLucro",74.3,"2018"
"7564","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoLucro",55.4,"2019"
"7565","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoLucro",55.5,"2020"
"7566","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoLucro",58.8,"2021"
"7567","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_ValorPatrim",3.2,"2016"
"7568","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_ValorPatrim",3.9,"2017"
"7569","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_ValorPatrim",3.4,"2018"
"7570","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_ValorPatrim",5,"2019"
"7571","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_ValorPatrim",6.3,"2020"
"7572","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_ValorPatrim",5.2,"2021"
"7573","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoVendas",1.8,"2016"
"7574","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoVendas",2.2,"2017"
"7575","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoVendas",1.9,"2018"
"7576","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoVendas",5.1,"2019"
"7577","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoVendas",6.3,"2020"
"7578","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoVendas",6.7,"2021"
"7579","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoEBITDA",11.4,"2016"
"7580","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoEBITDA",16.6,"2017"
"7581","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoEBITDA",17.1,"2018"
"7582","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoEBITDA",24.6,"2019"
"7583","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoEBITDA",27.3,"2020"
"7584","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"PrecoEBITDA",27.2,"2021"
"7585","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_FCF",24.3,"2016"
"7586","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_FCF",17.5,"2017"
"7587","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_FCF",13.7,"2018"
"7588","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_FCF",37.1,"2019"
"7589","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_FCF",-855.1,"2020"
"7590","Totvs","ON","TOTS3","Tecnologia da informação","Programas e serviços",38787,2604,"Preco_FCF",-12.6,"2021"
"7591","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoLucro",NA,"2016"
"7592","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoLucro",NA,"2017"
"7593","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoLucro",NA,"2018"
"7594","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoLucro",NA,"2019"
"7595","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoLucro",313.9,"2020"
"7596","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoLucro",34.1,"2021"
"7597","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_ValorPatrim",NA,"2016"
"7598","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_ValorPatrim",NA,"2017"
"7599","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_ValorPatrim",NA,"2018"
"7600","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_ValorPatrim",NA,"2019"
"7601","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_ValorPatrim",10.2,"2020"
"7602","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_ValorPatrim",8.8,"2021"
"7603","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoVendas",NA,"2016"
"7604","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoVendas",NA,"2017"
"7605","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoVendas",NA,"2018"
"7606","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoVendas",NA,"2019"
"7607","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoVendas",30.3,"2020"
"7608","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoVendas",5.3,"2021"
"7609","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoEBITDA",NA,"2016"
"7610","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoEBITDA",NA,"2017"
"7611","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoEBITDA",NA,"2018"
"7612","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoEBITDA",NA,"2019"
"7613","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoEBITDA",157.2,"2020"
"7614","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"PrecoEBITDA",23.4,"2021"
"7615","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_FCF",NA,"2016"
"7616","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_FCF",NA,"2017"
"7617","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_FCF",NA,"2018"
"7618","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_FCF",NA,"2019"
"7619","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_FCF",744.1,"2020"
"7620","Track Field","PN","TFCO4","Consumo cíclico","Tecidos vestuário e calçados",186,202,"Preco_FCF",-189.8,"2021"
"7621","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoLucro",2.1,"2016"
"7622","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoLucro",8.1,"2017"
"7623","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoLucro",6.1,"2018"
"7624","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoLucro",8.4,"2019"
"7625","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoLucro",5.5,"2020"
"7626","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoLucro",4.1,"2021"
"7627","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_ValorPatrim",1.1,"2016"
"7628","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_ValorPatrim",1,"2017"
"7629","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_ValorPatrim",1,"2018"
"7630","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_ValorPatrim",1.3,"2019"
"7631","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_ValorPatrim",1.3,"2020"
"7632","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_ValorPatrim",1,"2021"
"7633","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoVendas",1.4,"2016"
"7634","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoVendas",4.1,"2017"
"7635","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoVendas",3.6,"2018"
"7636","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoVendas",4.5,"2019"
"7637","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoVendas",5,"2020"
"7638","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoVendas",3.5,"2021"
"7639","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoEBITDA",1.4,"2016"
"7640","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoEBITDA",5.4,"2017"
"7641","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoEBITDA",4.6,"2018"
"7642","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoEBITDA",6.3,"2019"
"7643","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoEBITDA",4.1,"2020"
"7644","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"PrecoEBITDA",2.9,"2021"
"7645","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_FCF",87.4,"2016"
"7646","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_FCF",24.9,"2017"
"7647","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_FCF",9.1,"2018"
"7648","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_FCF",13,"2019"
"7649","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_FCF",16,"2020"
"7650","Tran Paulist","PN","TRPL4","Utilidade pública","Energia elétrica",10382,13754,"Preco_FCF",-58.8,"2021"
"7651","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoLucro",NA,"2016"
"7652","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoLucro",NA,"2017"
"7653","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoLucro",15,"2018"
"7654","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoLucro",10.4,"2019"
"7655","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoLucro",39.5,"2020"
"7656","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoLucro",27.8,"2021"
"7657","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_ValorPatrim",NA,"2016"
"7658","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_ValorPatrim",NA,"2017"
"7659","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_ValorPatrim",0.9,"2018"
"7660","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_ValorPatrim",1.3,"2019"
"7661","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_ValorPatrim",3.5,"2020"
"7662","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_ValorPatrim",4.1,"2021"
"7663","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoVendas",NA,"2016"
"7664","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoVendas",NA,"2017"
"7665","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoVendas",0.7,"2018"
"7666","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoVendas",1.1,"2019"
"7667","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoVendas",3.2,"2020"
"7668","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoVendas",3.4,"2021"
"7669","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoEBITDA",NA,"2016"
"7670","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoEBITDA",NA,"2017"
"7671","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoEBITDA",3,"2018"
"7672","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoEBITDA",3.9,"2019"
"7673","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoEBITDA",11.5,"2020"
"7674","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"PrecoEBITDA",11.8,"2021"
"7675","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_FCF",NA,"2016"
"7676","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_FCF",NA,"2017"
"7677","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_FCF",6.3,"2018"
"7678","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_FCF",8,"2019"
"7679","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_FCF",-65.2,"2020"
"7680","Trevisa","PN","LUXM4","Bens industriais","Transporte",11,94,"Preco_FCF",29.1,"2021"
"7681","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoLucro",82,"2016"
"7682","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoLucro",8.5,"2017"
"7683","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoLucro",8.3,"2018"
"7684","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoLucro",17.3,"2019"
"7685","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoLucro",13.4,"2020"
"7686","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoLucro",7.1,"2021"
"7687","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_ValorPatrim",0.4,"2016"
"7688","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_ValorPatrim",0.6,"2017"
"7689","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_ValorPatrim",1.1,"2018"
"7690","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_ValorPatrim",2.7,"2019"
"7691","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_ValorPatrim",2,"2020"
"7692","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_ValorPatrim",0.9,"2021"
"7693","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoVendas",0.7,"2016"
"7694","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoVendas",0.7,"2017"
"7695","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoVendas",1.1,"2018"
"7696","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoVendas",3,"2019"
"7697","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoVendas",2.6,"2020"
"7698","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoVendas",1.3,"2021"
"7699","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoEBITDA",11.3,"2016"
"7700","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoEBITDA",4.9,"2017"
"7701","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoEBITDA",5.8,"2018"
"7702","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoEBITDA",13.3,"2019"
"7703","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoEBITDA",10.6,"2020"
"7704","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"PrecoEBITDA",5.2,"2021"
"7705","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_FCF",1.5,"2016"
"7706","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_FCF",5.5,"2017"
"7707","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_FCF",-21.2,"2018"
"7708","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_FCF",155.9,"2019"
"7709","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_FCF",-12,"2020"
"7710","Trisul","ON","TRIS3","Consumo cíclico","Construção civil",5814,1161,"Preco_FCF",-16.1,"2021"
